Word,Frequency,FrequencyperToken,FrequencyperBillion
headings,4,2.9002740759001725e-06,2900.2740759001726
russo,4,2.9002740759001725e-06,2900.2740759001726
intrigue,4,2.9002740759001725e-06,2900.2740759001726
handyman,4,2.9002740759001725e-06,2900.2740759001726
ozera,4,2.9002740759001725e-06,2900.2740759001726
answering,4,2.9002740759001725e-06,2900.2740759001726
mirsky,4,2.9002740759001725e-06,2900.2740759001726
energy,4,2.9002740759001725e-06,2900.2740759001726
purest,4,2.9002740759001725e-06,2900.2740759001726
specialize,4,2.9002740759001725e-06,2900.2740759001726
considerable,4,2.9002740759001725e-06,2900.2740759001726
mentors,4,2.9002740759001725e-06,2900.2740759001726
royalty,4,2.9002740759001725e-06,2900.2740759001726
bursting,4,2.9002740759001725e-06,2900.2740759001726
trek,4,2.9002740759001725e-06,2900.2740759001726
intelligently,4,2.9002740759001725e-06,2900.2740759001726
peek,4,2.9002740759001725e-06,2900.2740759001726
fueled,4,2.9002740759001725e-06,2900.2740759001726
princes,4,2.9002740759001725e-06,2900.2740759001726
my,4,2.9002740759001725e-06,2900.2740759001726
manual,4,2.9002740759001725e-06,2900.2740759001726
branding,4,2.9002740759001725e-06,2900.2740759001726
beforehand,4,2.9002740759001725e-06,2900.2740759001726
residential,4,2.9002740759001725e-06,2900.2740759001726
descriptive,4,2.9002740759001725e-06,2900.2740759001726
thousand,4,2.9002740759001725e-06,2900.2740759001726
entice,4,2.9002740759001725e-06,2900.2740759001726
braslaw,4,2.9002740759001725e-06,2900.2740759001726
riverside,4,2.9002740759001725e-06,2900.2740759001726
junkies,4,2.9002740759001725e-06,2900.2740759001726
conclude,4,2.9002740759001725e-06,2900.2740759001726
turrets,4,2.9002740759001725e-06,2900.2740759001726
sts,4,2.9002740759001725e-06,2900.2740759001726
discourse,4,2.9002740759001725e-06,2900.2740759001726
effects,4,2.9002740759001725e-06,2900.2740759001726
employs,4,2.9002740759001725e-06,2900.2740759001726
solemn,4,2.9002740759001725e-06,2900.2740759001726
überschrift,4,2.9002740759001725e-06,2900.2740759001726
monotonous,4,2.9002740759001725e-06,2900.2740759001726
euphrosyne,4,2.9002740759001725e-06,2900.2740759001726
greatest,4,2.9002740759001725e-06,2900.2740759001726
healthcare,4,2.9002740759001725e-06,2900.2740759001726
cascading,4,2.9002740759001725e-06,2900.2740759001726
beetroot,4,2.9002740759001725e-06,2900.2740759001726
belonged,4,2.9002740759001725e-06,2900.2740759001726
inhabit,4,2.9002740759001725e-06,2900.2740759001726
uniqueness,4,2.9002740759001725e-06,2900.2740759001726
biblical,4,2.9002740759001725e-06,2900.2740759001726
designing,4,2.9002740759001725e-06,2900.2740759001726
integrate,4,2.9002740759001725e-06,2900.2740759001726
svitiaz,4,2.9002740759001725e-06,2900.2740759001726
electronic,4,2.9002740759001725e-06,2900.2740759001726
blooms,4,2.9002740759001725e-06,2900.2740759001726
annexation,4,2.9002740759001725e-06,2900.2740759001726
thriller,4,2.9002740759001725e-06,2900.2740759001726
documentary,4,2.9002740759001725e-06,2900.2740759001726
compromising,4,2.9002740759001725e-06,2900.2740759001726
chapels,4,2.9002740759001725e-06,2900.2740759001726
scheduling,4,2.9002740759001725e-06,2900.2740759001726
protection,4,2.9002740759001725e-06,2900.2740759001726
sirniki,4,2.9002740759001725e-06,2900.2740759001726
artisanal,4,2.9002740759001725e-06,2900.2740759001726
weathered,4,2.9002740759001725e-06,2900.2740759001726
autumn,4,2.9002740759001725e-06,2900.2740759001726
instant,4,2.9002740759001725e-06,2900.2740759001726
severe,4,2.9002740759001725e-06,2900.2740759001726
nazis,4,2.9002740759001725e-06,2900.2740759001726
provider,4,2.9002740759001725e-06,2900.2740759001726
graphic,4,2.9002740759001725e-06,2900.2740759001726
assistant,4,2.9002740759001725e-06,2900.2740759001726
peacefulness,4,2.9002740759001725e-06,2900.2740759001726
pioneering,4,2.9002740759001725e-06,2900.2740759001726
paramount,4,2.9002740759001725e-06,2900.2740759001726
fascinated,4,2.9002740759001725e-06,2900.2740759001726
gentle,4,2.9002740759001725e-06,2900.2740759001726
pose,4,2.9002740759001725e-06,2900.2740759001726
awestruck,4,2.9002740759001725e-06,2900.2740759001726
web,4,2.9002740759001725e-06,2900.2740759001726
sifting,4,2.9002740759001725e-06,2900.2740759001726
massive,4,2.9002740759001725e-06,2900.2740759001726
brick,4,2.9002740759001725e-06,2900.2740759001726
creatures,4,2.9002740759001725e-06,2900.2740759001726
excel,4,2.9002740759001725e-06,2900.2740759001726
guesswork,4,2.9002740759001725e-06,2900.2740759001726
sophia,4,2.9002740759001725e-06,2900.2740759001726
biosphere,4,2.9002740759001725e-06,2900.2740759001726
dominican,4,2.9002740759001725e-06,2900.2740759001726
cabbage,4,2.9002740759001725e-06,2900.2740759001726
shchara,4,2.9002740759001725e-06,2900.2740759001726
harmony,4,2.9002740759001725e-06,2900.2740759001726
nurtures,4,2.9002740759001725e-06,2900.2740759001726
seems,4,2.9002740759001725e-06,2900.2740759001726
overlooking,4,2.9002740759001725e-06,2900.2740759001726
rulership,4,2.9002740759001725e-06,2900.2740759001726
doorstep,4,2.9002740759001725e-06,2900.2740759001726
e,4,2.9002740759001725e-06,2900.2740759001726
settlers,4,2.9002740759001725e-06,2900.2740759001726
delicate,4,2.9002740759001725e-06,2900.2740759001726
bounds,4,2.9002740759001725e-06,2900.2740759001726
automobiles,4,2.9002740759001725e-06,2900.2740759001726
legendary,4,2.9002740759001725e-06,2900.2740759001726
collaborative,4,2.9002740759001725e-06,2900.2740759001726
algirdas,4,2.9002740759001725e-06,2900.2740759001726
invigorating,4,2.9002740759001725e-06,2900.2740759001726
habitats,4,2.9002740759001725e-06,2900.2740759001726
creamy,4,2.9002740759001725e-06,2900.2740759001726
freshly,4,2.9002740759001725e-06,2900.2740759001726
inform,4,2.9002740759001725e-06,2900.2740759001726
seed,4,2.9002740759001725e-06,2900.2740759001726
lawns,4,2.9002740759001725e-06,2900.2740759001726
depending,4,2.9002740759001725e-06,2900.2740759001726
kilometers,4,2.9002740759001725e-06,2900.2740759001726
snag,4,2.9002740759001725e-06,2900.2740759001726
chagall,4,2.9002740759001725e-06,2900.2740759001726
joys,4,2.9002740759001725e-06,2900.2740759001726
corpus,4,2.9002740759001725e-06,2900.2740759001726
christi,4,2.9002740759001725e-06,2900.2740759001726
responsible,4,2.9002740759001725e-06,2900.2740759001726
eco,4,2.9002740759001725e-06,2900.2740759001726
passage,4,2.9002740759001725e-06,2900.2740759001726
simeon,4,2.9002740759001725e-06,2900.2740759001726
braslau,4,2.9002740759001725e-06,2900.2740759001726
assists,4,2.9002740759001725e-06,2900.2740759001726
resumes,4,2.9002740759001725e-06,2900.2740759001726
box,4,2.9002740759001725e-06,2900.2740759001726
extending,4,2.9002740759001725e-06,2900.2740759001726
likeminded,4,2.9002740759001725e-06,2900.2740759001726
realities,4,2.9002740759001725e-06,2900.2740759001726
worry,4,2.9002740759001725e-06,2900.2740759001726
mentions,4,2.9002740759001725e-06,2900.2740759001726
adapt,4,2.9002740759001725e-06,2900.2740759001726
appropriate,4,2.9002740759001725e-06,2900.2740759001726
epitome,4,2.9002740759001725e-06,2900.2740759001726
memorabilia,4,2.9002740759001725e-06,2900.2740759001726
personally,4,2.9002740759001725e-06,2900.2740759001726
genius,4,2.9002740759001725e-06,2900.2740759001726
funded,4,2.9002740759001725e-06,2900.2740759001726
mosaic,4,2.9002740759001725e-06,2900.2740759001726
intrigues,4,2.9002740759001725e-06,2900.2740759001726
intellectuals,4,2.9002740759001725e-06,2900.2740759001726
catalyst,4,2.9002740759001725e-06,2900.2740759001726
embedded,4,2.9002740759001725e-06,2900.2740759001726
patterns,4,2.9002740759001725e-06,2900.2740759001726
native,4,2.9002740759001725e-06,2900.2740759001726
going,4,2.9002740759001725e-06,2900.2740759001726
16,4,2.9002740759001725e-06,2900.2740759001726
epochs,4,2.9002740759001725e-06,2900.2740759001726
woods,4,2.9002740759001725e-06,2900.2740759001726
benches,4,2.9002740759001725e-06,2900.2740759001726
caused,4,2.9002740759001725e-06,2900.2740759001726
consumer,4,2.9002740759001725e-06,2900.2740759001726
enchants,4,2.9002740759001725e-06,2900.2740759001726
collections,4,2.9002740759001725e-06,2900.2740759001726
face,4,2.9002740759001725e-06,2900.2740759001726
productive,4,2.9002740759001725e-06,2900.2740759001726
transparent,4,2.9002740759001725e-06,2900.2740759001726
enterprise,4,2.9002740759001725e-06,2900.2740759001726
shown,4,2.9002740759001725e-06,2900.2740759001726
bridges,4,2.9002740759001725e-06,2900.2740759001726
guarding,4,2.9002740759001725e-06,2900.2740759001726
slowly,4,2.9002740759001725e-06,2900.2740759001726
purchasing,4,2.9002740759001725e-06,2900.2740759001726
formation,4,2.9002740759001725e-06,2900.2740759001726
narochanski,4,2.9002740759001725e-06,2900.2740759001726
opponents,4,2.9002740759001725e-06,2900.2740759001726
bloom,4,2.9002740759001725e-06,2900.2740759001726
criteria,4,2.9002740759001725e-06,2900.2740759001726
passport,4,2.9002740759001725e-06,2900.2740759001726
designated,4,2.9002740759001725e-06,2900.2740759001726
select,4,2.9002740759001725e-06,2900.2740759001726
prehistoric,4,2.9002740759001725e-06,2900.2740759001726
maslenitsa,4,2.9002740759001725e-06,2900.2740759001726
enthralls,4,2.9002740759001725e-06,2900.2740759001726
trustworthy,4,2.9002740759001725e-06,2900.2740759001726
treats,4,2.9002740759001725e-06,2900.2740759001726
damaged,4,2.9002740759001725e-06,2900.2740759001726
leaderboards,4,2.9002740759001725e-06,2900.2740759001726
russians,4,2.9002740759001725e-06,2900.2740759001726
poles,4,2.9002740759001725e-06,2900.2740759001726
ecosystems,4,2.9002740759001725e-06,2900.2740759001726
armed,4,2.9002740759001725e-06,2900.2740759001726
proposals,4,2.9002740759001725e-06,2900.2740759001726
reveals,4,2.9002740759001725e-06,2900.2740759001726
globally,4,2.9002740759001725e-06,2900.2740759001726
untamed,4,2.9002740759001725e-06,2900.2740759001726
kupalle,4,2.9002740759001725e-06,2900.2740759001726
applying,4,2.9002740759001725e-06,2900.2740759001726
avoid,4,2.9002740759001725e-06,2900.2740759001726
overshadowed,4,2.9002740759001725e-06,2900.2740759001726
counterparts,4,2.9002740759001725e-06,2900.2740759001726
recognize,4,2.9002740759001725e-06,2900.2740759001726
woodcarving,4,2.9002740759001725e-06,2900.2740759001726
precisely,4,2.9002740759001725e-06,2900.2740759001726
transition,4,2.9002740759001725e-06,2900.2740759001726
victims,4,2.9002740759001725e-06,2900.2740759001726
champion,4,2.9002740759001725e-06,2900.2740759001726
teaching,4,2.9002740759001725e-06,2900.2740759001726
proactive,4,2.9002740759001725e-06,2900.2740759001726
dine,4,2.9002740759001725e-06,2900.2740759001726
jews,4,2.9002740759001725e-06,2900.2740759001726
completely,4,2.9002740759001725e-06,2900.2740759001726
lord,4,2.9002740759001725e-06,2900.2740759001726
enriches,4,2.9002740759001725e-06,2900.2740759001726
attendees,4,2.9002740759001725e-06,2900.2740759001726
camaraderie,4,2.9002740759001725e-06,2900.2740759001726
pudding,4,2.9002740759001725e-06,2900.2740759001726
mystery,4,2.9002740759001725e-06,2900.2740759001726
binoculars,4,2.9002740759001725e-06,2900.2740759001726
wanderlust,4,2.9002740759001725e-06,2900.2740759001726
emanates,4,2.9002740759001725e-06,2900.2740759001726
placement,4,2.9002740759001725e-06,2900.2740759001726
tunnels,4,2.9002740759001725e-06,2900.2740759001726
fulfills,4,2.9002740759001725e-06,2900.2740759001726
warmly,4,2.9002740759001725e-06,2900.2740759001726
dominance,4,2.9002740759001725e-06,2900.2740759001726
rolls,4,2.9002740759001725e-06,2900.2740759001726
lyepelka,4,2.9002740759001725e-06,2900.2740759001726
freshwater,4,2.9002740759001725e-06,2900.2740759001726
representing,4,2.9002740759001725e-06,2900.2740759001726
usha,4,2.9002740759001725e-06,2900.2740759001726
wanderers,4,2.9002740759001725e-06,2900.2740759001726
monetize,4,2.9002740759001725e-06,2900.2740759001726
books,4,2.9002740759001725e-06,2900.2740759001726
remained,4,2.9002740759001725e-06,2900.2740759001726
invasion,4,2.9002740759001725e-06,2900.2740759001726
learns,4,2.9002740759001725e-06,2900.2740759001726
adapts,4,2.9002740759001725e-06,2900.2740759001726
adam,4,2.9002740759001725e-06,2900.2740759001726
mickiewicz,4,2.9002740759001725e-06,2900.2740759001726
put,4,2.9002740759001725e-06,2900.2740759001726
email,4,2.9002740759001725e-06,2900.2740759001726
ceramics,4,2.9002740759001725e-06,2900.2740759001726
chirping,4,2.9002740759001725e-06,2900.2740759001726
charge,4,2.9002740759001725e-06,2900.2740759001726
volunteering,4,2.9002740759001725e-06,2900.2740759001726
smarhonsky,4,2.9002740759001725e-06,2900.2740759001726
parades,4,2.9002740759001725e-06,2900.2740759001726
closely,4,2.9002740759001725e-06,2900.2740759001726
aligned,4,2.9002740759001725e-06,2900.2740759001726
ticket,4,2.9002740759001725e-06,2900.2740759001726
lyepyelsky,4,2.9002740759001725e-06,2900.2740759001726
translates,4,2.9002740759001725e-06,2900.2740759001726
narrating,4,2.9002740759001725e-06,2900.2740759001726
humanitarian,4,2.9002740759001725e-06,2900.2740759001726
nightlife,4,2.9002740759001725e-06,2900.2740759001726
annexed,4,2.9002740759001725e-06,2900.2740759001726
mastering,4,2.9002740759001725e-06,2900.2740759001726
intended,4,2.9002740759001725e-06,2900.2740759001726
oblast,4,2.9002740759001725e-06,2900.2740759001726
schedules,4,2.9002740759001725e-06,2900.2740759001726
zelva,4,2.9002740759001725e-06,2900.2740759001726
limits,4,2.9002740759001725e-06,2900.2740759001726
warmer,4,2.9002740759001725e-06,2900.2740759001726
kupala,4,2.9002740759001725e-06,2900.2740759001726
stews,4,2.9002740759001725e-06,2900.2740759001726
stucco,4,2.9002740759001725e-06,2900.2740759001726
participant,4,2.9002740759001725e-06,2900.2740759001726
statue,4,2.9002740759001725e-06,2900.2740759001726
turbulence,3,2.1752055569251296e-06,2175.2055569251297
download,3,2.1752055569251296e-06,2175.2055569251297
recommending,3,2.1752055569251296e-06,2175.2055569251297
confidently,3,2.1752055569251296e-06,2175.2055569251297
bearing,3,2.1752055569251296e-06,2175.2055569251297
wildflowers,3,2.1752055569251296e-06,2175.2055569251297
vaukavysk,3,2.1752055569251296e-06,2175.2055569251297
issues,3,2.1752055569251296e-06,2175.2055569251297
smardan,3,2.1752055569251296e-06,2175.2055569251297
spectacle,3,2.1752055569251296e-06,2175.2055569251297
snacks,3,2.1752055569251296e-06,2175.2055569251297
compact,3,2.1752055569251296e-06,2175.2055569251297
mixture,3,2.1752055569251296e-06,2175.2055569251297
900,3,2.1752055569251296e-06,2175.2055569251297
existed,3,2.1752055569251296e-06,2175.2055569251297
energetic,3,2.1752055569251296e-06,2175.2055569251297
southwestern,3,2.1752055569251296e-06,2175.2055569251297
mediocre,3,2.1752055569251296e-06,2175.2055569251297
compare,3,2.1752055569251296e-06,2175.2055569251297
penny,3,2.1752055569251296e-06,2175.2055569251297
paying,3,2.1752055569251296e-06,2175.2055569251297
treatment,3,2.1752055569251296e-06,2175.2055569251297
lap,3,2.1752055569251296e-06,2175.2055569251297
acquaintances,3,2.1752055569251296e-06,2175.2055569251297
acted,3,2.1752055569251296e-06,2175.2055569251297
instruments,3,2.1752055569251296e-06,2175.2055569251297
stays,3,2.1752055569251296e-06,2175.2055569251297
presentations,3,2.1752055569251296e-06,2175.2055569251297
pastime,3,2.1752055569251296e-06,2175.2055569251297
situation,3,2.1752055569251296e-06,2175.2055569251297
tea,3,2.1752055569251296e-06,2175.2055569251297
leaderboard,3,2.1752055569251296e-06,2175.2055569251297
connoisseur,3,2.1752055569251296e-06,2175.2055569251297
arise,3,2.1752055569251296e-06,2175.2055569251297
vividly,3,2.1752055569251296e-06,2175.2055569251297
patronage,3,2.1752055569251296e-06,2175.2055569251297
definition,3,2.1752055569251296e-06,2175.2055569251297
stimulation,3,2.1752055569251296e-06,2175.2055569251297
choosing,3,2.1752055569251296e-06,2175.2055569251297
everlasting,3,2.1752055569251296e-06,2175.2055569251297
faqs,3,2.1752055569251296e-06,2175.2055569251297
